Session ID,Mouse ID,alpha,beta,kappa,nll,n_trials,beta_at_bound,kappa_at_bound,alpha_at_bound,group
old_011_s01,old_011,0.15293193917534767,50.0,-0.2756596013676808,13.1359363168114,150,True,False,False,fast_learner
old_011_s02,old_011,0.3783767269524575,47.08205482416555,-0.8677299997947178,13.23148533444716,150,False,False,False,non_boundary
old_011_s03,old_011,0.2589939733519355,15.56406028404939,0.35887819225182643,17.10881047294919,150,False,False,False,non_boundary
old_011_s04,old_011,0.2779444549343872,30.533061885256853,-0.20581044057347722,14.315439424470739,150,False,False,False,non_boundary
old_011_s05,old_011,0.24173104884691526,24.74991272755124,0.3588438346415382,13.240630069220947,150,False,False,False,non_boundary
old_011_s06,old_011,0.29805482080495704,18.732331703550873,0.13569370002063538,9.213021139914362,150,False,False,False,non_boundary
old_011_s07,old_011,0.1682452165873626,38.2604833352577,-0.6874807323564242,9.76435332719007,150,False,False,False,non_boundary
old_011_s08,old_011,0.45313556302123126,50.0,-0.20278428167341103,8.791832179854659,150,True,False,False,fast_learner
old_011_s09,old_011,0.19441396503823652,38.372864031727524,-0.908248508920282,9.895300309943988,150,False,False,False,non_boundary
old_012_s00,old_012,0.2219770875700641,46.04086828845577,-0.6111279155404584,9.221733754389563,150,False,False,False,non_boundary
old_012_s01,old_012,0.29466720077175607,18.882766909104582,0.07361048951108466,17.781619760555614,150,False,False,False,non_boundary
old_012_s02,old_012,0.20735469560331427,26.663008598385236,-0.06111579908902428,18.98088872849164,150,False,False,False,non_boundary
old_012_s03,old_012,0.29278560813150706,40.0026718739568,-1.38817010561356,9.650926625217025,150,False,False,False,non_boundary
old_012_s04,old_012,0.26291962100212646,22.92540065765902,-0.589630438735402,16.403117528825938,150,False,False,False,non_boundary
old_012_s05,old_012,0.279118470087495,42.26510095147295,-1.6470022725081335,11.9618090242429,150,False,False,False,non_boundary
old_012_s06,old_012,0.274762032210811,31.354666835986936,-0.10942577420678606,12.295002462540905,150,False,False,False,non_boundary
old_012_s07,old_012,0.269859028017245,28.427633489159422,0.22747334550576637,11.003633974146108,150,False,False,False,non_boundary
